"203","N3","〜ようがない","〜ようがない : il n’y a aucun moyen de ~","Exprime qu’il est objectivement impossible d’accomplir une action, faute de moyen, d'information ou de condition","Verbe en ます sans ます + ようがない / ようもない","その答えは想像しようがない。\
Impossible d’imaginer cette réponse。\
木村さんの連絡先がないので、連絡しようがない。\
Je ne peux pas contacter M. Kimura car je n’ai aucun moyen。\
彼の行動は許しようがない。\
Son comportement est inexcusable。"
"204","N3","〜わけがない","〜わけがない : il est impossible que ~","Affirme de manière catégorique qu’une chose n’est absolument pas possible\
Peut exprimer une indignation ou un rejet logique","Phrase neutre + わけがない","彼がそんなことをするわけがない。\
Il est impossible qu’il fasse une chose pareille。\
この値段で本物なわけがない。\
À ce prix-là, ce ne peut pas être un original。"
"205","N3","〜わけにはいかない","〜わけにはいかない : je ne peux pas me permettre de ~","Exprime une contrainte morale, sociale ou contextuelle qui empêche une action\
Même si elle est possible techniquement, elle est impensable dans le contexte","Verbe à la forme neutre + わけにはいかない","試験があるので、遊ぶわけにはいかない。\
Je ne peux pas me permettre de m’amuser, j’ai un examen。\
助けを求められたら、無視するわけにはいかない。\
Je ne peux pas ignorer quelqu’un qui demande de l’aide。"
"206","N3","〜も〜ば〜も","〜も〜ば〜も : à la fois ~ et ~ / aussi bien ~ que ~","Permet de montrer deux éléments partageant une même caractéristique ou condition\
Utilise une structure conditionnelle ou descriptive répétée avec も","Nom / adj. / verbe + も + conditionnel + autre + も","この町は景色もよければ、食べ物もおいしい。\
Cette ville a à la fois de beaux paysages et de la bonne nourriture。\
彼は勉強もすれば運動もできる。\
Il est bon en études comme en sport。"
"207","N3","〜やら〜やら","〜やら〜やら : entre ~ et ~ / ~ ou ~","Exprime une énumération non exhaustive, souvent dans le désordre ou avec une émotion confuse\
Peut contenir des noms, verbes ou adjectifs","Nom / verbe / adj. + やら + やら","旅行の準備で、買い物やら手続きやらで忙しい。\
Je suis débordé avec les préparatifs du voyage : courses, formalités, etc。\
嬉しいやら恥ずかしいやらで、何も言えなかった。\
Entre la joie et la gêne, je n’ai rien pu dire。"
"208","N3","〜か〜ないかのうちに","〜か〜ないかのうちに : à peine ~ que déjà ~","Exprime qu’une action B se produit presque simultanément avec A (voire immédiatement après)\
Très proche de 〜とたん","Verbe neutre + か + forme négative + かのうちに","ベルが鳴るか鳴らないかのうちに、生徒が教室を出た。\
À peine la cloche a-t-elle sonné que les élèves ont quitté la salle。\
雨が降り出すか出さないかのうちに、雷が鳴った。\
Il a tonné presque aussitôt que la pluie a commencé。"
"209","N3","〜ざるを得ない","〜ざるを得ない : ne pas avoir d’autre choix que de ~","Exprime une contrainte ou une obligation contre sa volonté\
Utilisé quand on n’a pas d’alternative raisonnable","Verbe en forme ない remplacé par ざるを得ない (する devient せざるを得ない)","状況が状況だから、延期せざるを得ない。\
Vu les circonstances, on n’a pas d’autre choix que de repousser。\
彼の話を聞いて、認めざるを得なかった。\
Après avoir entendu son histoire, je n’ai pas pu m’empêcher de le reconnaître。"
"210","N3","〜を通じて / 〜を通して","〜を通じて / 〜を通して : à travers ~ / via ~ / tout au long de ~","Peut exprimer :\
① un moyen ou canal (via ~)\
② une durée complète (tout au long de ~)","Nom + を通じて / を通して","先生を通して連絡があった。\
J’ai reçu des nouvelles via le professeur。\
一年を通じてこの地域は温暖な気候です。\
Cette région est tempérée tout au long de l’année。"
"211","N3","〜を問わず","〜を問わず : quel que soit ~ / sans distinction de ~","Exprime que quelque chose s’applique indépendamment d’une condition (âge, sexe, nationalité…)\
Souvent utilisé dans les annonces officielles ou descriptions larges","Nom + を問わず","経験を問わず募集します。\
Nous recrutons quel que soit votre niveau d’expérience。\
天候を問わずイベントは開催されます。\
L’événement aura lieu quelles que soient les conditions météo。"
"212","N3","〜をもとにして","〜をもとにして : en se basant sur ~","Exprime que quelque chose est créé ou dérivé à partir d’une base réelle (idée, fait, expérience)\
Souvent utilisé dans les contextes de création ou de réflexion","Nom + をもとにして / をもとに","この映画は実際の事件をもとにして作られた。\
Ce film est basé sur une affaire réelle。\
経験をもとにアドバイスする。\
Je donne des conseils fondés sur mon expérience。"
"213","N3","〜をめぐって","〜をめぐって : autour de ~ (conflit ou débat)","Indique qu’un débat, un conflit ou une controverse a lieu à propos de quelque chose\
≠ に関して qui est plus neutre","Nom + をめぐって / をめぐる","教育制度をめぐって議論が続いている。\
Le débat sur le système éducatif continue。\
彼の死をめぐって様々な噂が流れている。\
Beaucoup de rumeurs circulent autour de sa mort。"
"214","N3","〜を込めて","〜を込めて : avec ~ (émotion, intention)","Exprime qu’une intention, un sentiment ou une énergie est « mise dans » quelque chose : cadeau, lettre, action…","Nom + を込めて","感謝の気持ちを込めて手紙を書いた。\
J’ai écrit cette lettre avec gratitude。\
愛情を込めて作った料理です。\
C’est un plat préparé avec amour。"
"215","N3","〜をきっかけにして","〜をきっかけにして : à l’occasion de ~ / suite à ~","Exprime le déclenchement d’un changement, comportement ou décision à partir d’un événement ou d’une opportunité","Nom + をきっかけに / にして / に","留学をきっかけに自立した。\
J’ai pris mon indépendance grâce à mon échange à l’étranger。\
事故をきっかけに安全対策が見直された。\
L’accident a mené à une révision des mesures de sécurité。"
"216","N3","〜割に","〜割に : en dépit de ~ / relativement ~","Exprime un écart entre ce qu’on pourrait attendre et la réalité observée\
Souvent utilisé pour marquer une surprise ou une évaluation nuancée","Nom / Adj. / Verbe + の / な / い + 割に","年の割に元気だ。\
Il est en forme pour son âge。\
勉強した割に成績がよくない。\
Je n’ai pas eu de bons résultats malgré mes révisions。\
値段の割においしい。\
C’est bon compte tenu du prix。"
"217","N3","〜ことから","〜ことから : étant donné que ~ / à cause de ~","Exprime une cause ou un fondement d’explication\
Souvent utilisé pour expliquer une décision ou un surnom","Forme neutre + ことから","声が大きいことから、彼のあだ名は「スピーカー」だ。\
À cause de sa voix forte, on le surnomme “haut-parleur”。\
事故があったことから、その道は閉鎖された。\
La route a été fermée à cause de l’accident。"
"218","N3","〜際に","〜際に : lors de ~ (formel)","Forme polie équivalente à とき\
Utilisé dans des documents, annonces ou discours officiels","Nom + の際に / Verbe neutre + 際に","ご利用の際には、身分証をご提示ください。\
Veuillez présenter une pièce d’identité lors de l’utilisation。\
面接の際には、履歴書をご持参ください。\
Merci d’apporter votre CV lors de l’entretien。"
"219","N3","〜最中に","〜最中に : en plein milieu de ~ / alors que ~","Souligne qu’une action ou un événement inattendu se produit pendant quelque chose en cours","Nom + の最中に / Verbe en 〜ている + 最中に","会議の最中に電話が鳴った。\
Le téléphone a sonné en pleine réunion。\
料理の最中に宅配便が来た。\
Le livreur est arrivé pendant que je cuisinais。"
"220","N3","〜次第で","〜次第で : selon ~ / en fonction de ~","Exprime que le résultat dépend ou change selon la chose mentionnée\
≠ 次第に qui exprime la progression","Nom + 次第で / 次第では","\"成功するかどうかは君の努力次第だ。\
Ta réussite dépend de tes efforts。\
考え方次第で人生が変わる。\
La vie change selon notre façon de penser。\"N3\"\
N3;〜を契機にして;〜を契機にして : à l’occasion de ~ (formel);Forme plus formelle et institutionnelle de 〜をきっかけに\
Souvent utilisé dans le langage administratif ou médiatique;Nom + を契機に / を契機として;合併を契機に組織が再編された。\
La fusion a conduit à une réorganisation de la structure。\
不況を契機に経費が削減された。\
La crise a provoqué une réduction des dépenses。\
N3;〜しかない;〜しかない : il ne reste plus que ~ / on n’a pas d’autre choix que ~;Exprime l’absence d’alternative raisonnable\
Utilisé lorsqu’une seule option semble possible ou acceptable dans un contexte donné;Verbe forme neutre + しかない;終電が行ってしまったから、歩くしかない。\
Le dernier train est parti, donc je n’ai plus qu’à marcher。\
この問題は彼に頼るしかない。\
On ne peut plus que s’en remettre à lui。\
N3;〜末に (すえに);〜末に (すえに) : après avoir longuement ~;Indique qu’une décision ou un résultat survient après de longues hésitations, efforts ou événements\
Souligne un processus long qui aboutit à une conclusion;Verbe en 〜た + 末に / Nom + の + 末に;何度も話し合った末に、別れることにした。\
Après de longues discussions, ils ont décidé de se séparer。\
悩んだ末に、この大学に決めた。\
Après avoir beaucoup hésité, j’ai choisi cette université。\
N3;〜といっても;〜といっても : même si on dit que ~ / mais en réalité ~;Permet de nuancer ou corriger une affirmation qui pourrait sembler trop forte ou absolue;Phrase A + といっても + correction B;料理が得意といっても、簡単なものだけ作れます。\
Même si je dis que je cuisine bien, je ne fais que des plats simples。\
旅行といっても、近所の温泉に行っただけだ。\
Quand je dis que j’ai voyagé, c’était juste un onsen du coin。\
N3;〜ということだ;〜ということだ : on dit que ~ / cela signifie que ~;① Sert à rapporter une information ou rumeur (≒ 〜そうだ)\
② Permet de tirer une conclusion ou de reformuler ce qui précède;Forme neutre + ということだ;彼は来週から出張するということだ。\
On dit qu’il part en déplacement la semaine prochaine。\
つまり、試験は中止ということですね。\
En d’autres termes, l’examen est annulé, n’est-ce pas。\
N3;〜というものだ;〜というものだ : c’est ~ (jugement évident);Exprime une opinion partagée ou un jugement de bon sens\
≠ ということだ qui est plus neutre et descriptif;Phrase complète + というものだ;練習しなければ上達しないのは当然というものだ。\
Il est logique qu’on ne progresse pas sans entraînement。\
他人の物を勝手に使うなんて、失礼というものだ。\
Utiliser les affaires des autres sans permission est carrément impoli。\
N3;〜上に;〜上に : en plus de ~ / non seulement ~ mais aussi ~;Exprime l’accumulation de deux éléments (souvent négatifs, mais parfois positifs selon le contexte)\
Souligne que la deuxième situation vient renforcer la première;Phrase neutre / Adj. な + な / Nom + である + 上に;彼は無責任な上にうそをつく。\
En plus d’être irresponsable, il ment。\
このレストランは味が良い上に値段も安い。\
Ce restaurant est à la fois bon et peu cher。\
N3;〜ば〜ほど;〜ば〜ほど : plus ~, plus ~;Exprime une corrélation proportionnelle entre deux phénomènes ou intensités\
Forme typique “plus on A, plus on B”;Verbe / adj. conditionnel + ほど;見れば見るほど好きになる。\
Plus je regarde, plus j’aime。\
寒ければ寒いほど空気が澄んでいる。\
Plus il fait froid, plus l’air est pur。\
N3;〜ないで / 〜ずに + はいられない;〜ないで / 〜ずに + はいられない : ne pas pouvoir s’empêcher de ~;Exprime une impulsion émotionnelle irrésistible ou une compulsion incontrôlable;Verbe en 〜ない / 〜ずに + はいられない;彼の話を聞いて、泣かないではいられなかった。\
En entendant son histoire\
N3;〜上に;〜上に : en plus de ~ / non seulement ~ mais aussi ~;Exprime l’accumulation de deux éléments (souvent négatifs, mais parfois positifs selon le contexte)\
Souligne que la deuxième situation vient renforcer la première;Phrase neutre / Adj. な + な / Nom + である + 上に;彼は無責任な上にうそをつく。\
En plus d’être irresponsable, il ment。\
このレストランは味が良い上に値段も安い。\
Ce restaurant est à la fois bon et peu cher。\
N3;〜ば〜ほど;〜ば〜ほど : plus ~, plus ~;Exprime une corrélation proportionnelle entre deux phénomènes ou intensités\
Forme typique “plus on A, plus on B”;Verbe / adj. conditionnel + ほど;見れば見るほど好きになる。\
Plus je regarde, plus j’aime。\
寒ければ寒いほど空気が澄んでいる。\
Plus il fait froid, plus l’air est pur。\
N3;〜ないで / 〜ずに + はいられない;〜ないで / 〜ずに + はいられない : ne pas pouvoir s’empêcher de ~;Exprime une impulsion émotionnelle irrésistible ou une compulsion incontrôlable;Verbe en 〜ない / 〜ずに + はいられない;彼の話を聞いて、泣かないではいられなかった。\
En entendant son histoire, je n’ai pas pu m’empêcher de pleurer。\
将来のことを考えずにはいられない。\
Je ne peux m’empêcher de penser à mon avenir。\
N3;〜たきり;〜たきり : depuis que ~, plus jamais ~;Indique qu’une action s’est produite une fois et qu’aucune suite ne s’est produite depuis\
Souvent avec un ton d’abandon ou de regret;Verbe en 〜た + きり;彼は出かけたきり戻ってこない。\
Il est parti et n’est jamais revenu。\
あの人には１０年前に会ったきりだ。\
Je ne l’ai pas revu depuis il y a dix ans。\
N3;〜てはじめて;〜てはじめて : ce n’est qu’après ~ que ~;Souligne que ce n’est qu’à travers une expérience vécue qu’on réalise ou comprend quelque chose;Verbe en 〜て + はじめて;病気になってはじめて健康の大切さがわかった。\
Ce n’est qu’en étant malade que j’ai compris l’importance de la santé。\
日本に来てはじめて本場のラーメンを食べた。\
Ce n’est qu’en venant au Japon que j’ai goûté un vrai ramen。\
N3;〜上に;〜上に : en plus de ~ / non seulement ~ mais aussi ~;Exprime l’accumulation de deux éléments (souvent négatifs, mais parfois positifs selon le contexte)\
Souligne que la deuxième situation vient renforcer la première;Phrase neutre / Adj. な + な / Nom + である + 上に;彼は無責任な上にうそをつく。\
En plus d’être irresponsable, il ment。\
このレストランは味が良い上に値段も安い。\
Ce restaurant est à la fois bon et peu cher。\
N3;〜ば〜ほど;〜ば〜ほど : plus ~, plus ~;Exprime une corrélation proportionnelle entre deux phénomènes ou intensités\
Forme typique “plus on A, plus on B”;Verbe / adj. conditionnel + ほど;見れば見るほど好きになる。\
Plus je regarde, plus j’aime。\
寒ければ寒いほど空気が澄んでいる。\
Plus il fait froid, plus l’air est pur。\
N3;〜ないで / 〜ずに + はいられない;〜ないで / 〜ずに + はいられない : ne pas pouvoir s’empêcher de ~;Exprime une impulsion émotionnelle irrésistible ou une compulsion incontrôlable;Verbe en 〜ない / 〜ずに + はいられない;彼の話を聞いて、泣かないではいられなかった。\
En entendant son histoire, je n’ai pas pu m’empêcher de pleurer。\
将来のことを考えずにはいられない。\
Je ne peux m’empêcher de penser à mon avenir。\
N3;〜たきり;〜たきり : depuis que ~, plus jamais ~;Indique qu’une action s’est produite une fois et qu’aucune suite ne s’est produite depuis\
Souvent avec un ton d’abandon ou de regret;Verbe en 〜た + きり;彼は出かけたきり戻ってこない。\
Il est parti et n’est jamais revenu。\
あの人には１０年前に会ったきりだ。\
Je ne l’ai pas revu depuis il y a dix ans。\
N3;〜てはじめて;〜てはじめて : ce n’est qu’après ~ que ~;Souligne que ce n’est qu’à travers une expérience vécue qu’on réalise ou comprend quelque chose;Verbe en 〜て + はじめて;病気になってはじめて健康の大切さがわかった。\
Ce n’est qu’en étant malade que j’ai compris l’importance de la santé。\
日本に来てはじめて本場のラーメンを食べた。\
Ce n’est qu’en venant au Japon que j’ai goûté un vrai ramen。\
N3;〜にかけては;〜にかけては : quand il s’agit de ~, dans le domaine de ~;Exprime une compétence ou aptitude exceptionnelle dans un domaine spécifique\
Met en valeur une supériorité thématique;Nom + にかけては;彼は料理にかけてはプロ並みだ。\
En cuisine, il est au niveau d’un pro。\
日本史にかけては誰にも負けない。\
En histoire japonaise, il est imbattable。\
N3;〜に先立って;〜に先立って : avant de ~ / en amont de ~;Forme formelle utilisée pour exprimer qu’une action précède une autre\
≠ 前に qui est plus courant dans la vie quotidienne;Nom + に先立って / に先立ち;出発に先立って確認を行います。\
On procède à une vérification avant le départ。\
新製品の発売に先立ち、発表会が行われた。\
Une conférence a eu lieu avant la sortie du nouveau produit。\
N3;〜にほかならない;〜にほかならない : rien d’autre que ~ / c’est tout simplement ~;Met l’accent sur l’évidence ou la seule conclusion logique\
Formule formelle pour exprimer une certitude ou une explication directe;Nom / Phrase + にほかならない;成功の秘訣は努力にほかならない。\
Le secret du succès, c’est tout simplement l’effort。\
それは彼の責任にほかならない。\
C’est rien d’autre que sa responsabilité。\
N3;〜に応じて;〜に応じて : selon ~ / en fonction de ~;Exprime que quelque chose varie ou s’adapte à une situation, capacité ou besoin spécifique;Nom + に応じて / に応じた;年齢に応じて運動量を調整する。\
Adapter l’activité physique selon l’âge。\
状況に応じた対応が求められる。\
Une réponse adaptée à la situation est requise。\
N3;〜にかかわらず;〜にかかわらず : peu importe ~ / indépendamment de ~;Exprime une absence de distinction ou d’effet d’une condition sur l’action\
Souvent utilisé dans les consignes ou annonces;Nom / Forme en 〜かどうか + にかかわらず;天候にかかわらず、試合は行われます。\
Le match aura lieu quelle que soit la météo。\
性別にかかわらず応募できます。\
Tout le monde peut postuler, peu importe le genre。\
N3;〜につき;〜につき : en raison de ~ / à cause de ~ (formel);Formule très formelle utilisée surtout dans les annonces, panneaux, ou avis publics\
≠ ので / から qui sont plus courants au quotidien;Nom + につき;本日は祝日につき、休業いたします。\
Fermé aujourd’hui en raison d’un jour férié。\
工事中につき、ご協力お願いします。\
Merci de votre compréhension, travaux en cours。\
N3;〜にしては;〜にしては : pour ~ / alors que ~ (surprise);Exprime une évaluation inattendue par rapport à ce que l’on pourrait attendre du sujet\
≠ にとって qui exprime un point de vue;Nom + にしては / Verbe + にしては;初めてにしては上手ですね。\
C’est très bon pour une première fois。\
子供にしてはよく考えられている。\
C’est bien réfléchi pour un enfant。\
N3;〜にしても;〜にしても : même si ~ / quand bien même ~;Exprime une concession ou réserve en admettant temporairement un fait\
≠ 〜ても qui est moins nuancé\
Utilisé pour introduire un contre-argument ou modération;Phrase neutre + にしても;行かないにしても、連絡ぐらいして。\
Même si tu n’y vas pas, au moins préviens。\
忙しいにしても、食事はきちんとした方がいい。\
Même si tu es débordé, tu devrais bien manger quand même。\
N3;〜からといって;〜からといって : ce n’est pas parce que ~ que ~;Permet de réfuter un lien de cause à effet trop rapide\
Souvent utilisé avec とは限らない ou わけではない;Phrase neutre + からといって + fin nuancée;高いからといって、品質がいいとは限らない。\
Ce n’est pas parce que c’est cher que c’est de bonne qualité。\
日本人だからといって、皆が寿司好きなわけではない。\
Ce n’est pas parce qu’on est japonais qu’on aime forcément les sushis。\
N3;〜だけあって;〜だけあって : justement parce que ~ / à la hauteur de ~;Exprime une reconnaissance positive liée à une qualité ou un statut\
Souligne une correspondance entre ce que l’on attendait et ce qu’on observe;Nom / phrase neutre + だけあって;高かっただけあって、このカメラは性能がいい。\
Elle est chère, mais ses performances sont à la hauteur。\
彼は経験者だけあって説明がわかりやすい。\
Il s’explique clairement, c’est un habitué après tout。\
N3;〜だけに;〜だけに : justement parce que ~ / précisément à cause de ~;Souligne un lien direct et fort entre une cause et une conséquence (souvent émotionnelle)\
Met l’accent sur l’attente ou l’intensité d’un sentiment;Phrase neutre / nom + だけに;彼は努力家だけに、合格して当然だ。\
C’est un bosseur, donc c’est normal qu’il réussisse。\
親友だけに、裏切られてショックだった。\
C’était un(e) ami(e) proche, donc j’ai été très choqué(e) par sa trahison。\
N3;〜だけのことはある;〜だけのことはある : il n’y a pas à dire / ce n’est pas pour rien que ~;Exprime qu’un résultat est à la hauteur d’une attente ou réputation\
Souligne que la qualité ou l’effort est justifié par l’expérience, le niveau, etc.;Phrase neutre + だけのことはある;彼は10年も日本に住んでいただけのことはあって、日本語がうまい。\
Ce n’est pas pour rien qu’il a vécu 10 ans au Japon, son japonais est excellent。\
さすがプロだけのことはある。\
Pas étonnant, c’est un pro après tout。\
N3;〜たびに;〜たびに : chaque fois que ~;Exprime une régularité ou répétition associée à une autre action ou émotion\
≠ 間, qui exprime plus une période continue;Verbe neutre / Nom + の + たびに;写真を見るたびに、旅行の思い出がよみがえる。\
Chaque fois que je regarde les photos, les souvenirs de voyage me reviennent。\
彼に会うたびに元気をもらう。\
Chaque fois que je le vois, ça me redonne de l’énergie。\
N3;〜たところ;〜たところ : après avoir ~, il s’est avéré que ~;Exprime le résultat d’une action achevée, souvent inattendu ou informatif\
≠ とたん qui exprime l’enchaînement immédiat;Verbe en 〜た + ところ;問い合わせたところ、もう売り切れていた。\
Après avoir demandé, il s’est avéré que c’était épuisé。\
試してみたところ、意外と簡単だった。\
Une fois essayé, c’était étonnamment simple。\
N3;〜て以来;〜て以来 : depuis que ~ (et encore maintenant);Indique qu’un événement passé a un impact durable jusqu’à aujourd’hui\
≠ 間 qui n’insiste pas forcément sur la continuité jusqu’à présent;Verbe en 〜て + 以来;大学を卒業して以来、彼に会っていない。\
Je ne l’ai pas revu depuis l’université。\
日本に来て以来、毎日が新しい発見だ。\
Depuis mon arrivée au Japon, chaque jour est une découverte。\
N3;〜というより;〜というより : plutôt que de dire ~, c’est plutôt ~;Permet de corriger ou reformuler une expression précédente avec une tournure plus appropriée\
Souvent utilisé pour affiner une nuance ou exprimer une impression plus juste;Phrase + というより;彼は歌手というより、芸人みたいだ。\
C’est plus un humoriste qu’un chanteur。\
これは料理というよりアートですね。\
C’est plutôt de l’art que de la cuisine。\
N3;〜つつある;〜つつある : en train de ~ / il y a une tendance à ~;Exprime une évolution ou un changement en cours, souvent dans des contextes sociétaux, économiques ou scientifiques\
Forme littéraire plus soutenue que 〜ている;Verbe en ます sans ます + つつある;この国は高齢化が進みつつある。\
Ce pays est en train de vieillir demographiquement。\
新しい文化が生まれつつある。\
Une nouvelle culture est en train d’émerger。\
N3;〜てたまらない;〜てたまらない : irrésistiblement ~ / trop ~ pour supporter;Exprime une émotion ou sensation très forte, souvent insupportable (envie, douleur, joie…)\
≠ たくてしょうがない qui est plus courant à l’oral;Verbe en 〜て / adj. en くて / adj. な + で + たまらない;会いたくてたまらない。\
J’ai terriblement envie de te voir。\
お腹が空いてたまらない。\
J’ai affreusement faim。\
かゆくてたまらない。\
Ça me gratte trop。\
N3;〜ことか;〜ことか : que c’est ~ ! / combien ~ !;Forme exclamative expressive utilisée pour renforcer une émotion (joie, regret, admiration…)\
Souvent vue dans les écrits (lettres, discours);Phrase en forme neutre + ことか;どんなに君に会いたかったことか。\
Tu ne peux pas imaginer à quel point je voulais te voir。\
どれだけ助けられたことか。\
À quel point tu m’as aidé…。\
N3;〜ことはない;〜ことはない : il n’est pas nécessaire de ~ / pas besoin de ~;Exprime qu’il n’est pas indispensable ou utile d’accomplir une action\
≠ 〜なければならない qui exprime l’obligation;Verbe forme neutre + ことはない;心配することはないよ。\
Tu n’as pas à t’inquiéter。\
彼に謝ることはないと思う。\
Je pense que tu n’as pas besoin de t’excuser auprès de lui。\
"
"258","N4","〜あう","Base verbale + あう : faire quelque chose réciproquement","Exprime qu’une action est réalisée mutuellement, de façon réciproque entre plusieurs personnes.","Verbe à la forme en ます sans ます + あう (qui se conjugue ensuite comme un verbe godan)","会議では下記を話し合うつもりです。\
J’aimerais discuter avec vous des points suivants à la réunion。\
二人は手を取り合って月明かりの中を歩いた。\
Ils marchaient en se tenant mutuellement la main sous le clair de lune。"
"259","N4","〜ながら","Base verbale + ながら : le gérondif","Exprime deux actions simultanées où la première est accessoire par rapport à la seconde. Peut se traduire par : en faisant ceci, on fait aussi cela.","Verbe à la forme en ます sans ます + ながら","歩きながら話しましょう。\
Parlons tout en marchant。\
私は音楽を聞きながら勉強をします。\
J’étudie tout en écoutant de la musique。"
"260","N4","〜そう","Base verbale + そう : sembler, avoir l’air de ~","Exprime une impression personnelle, un jugement visuel ou auditif sur une situation ou un état apparent.","Verbe à la forme en ます sans ます + そう\
Adj. en -い : remplacer い par そう\
Adj. en -な : retirer le な et ajouter そう","急ぐ必要はなさそうだ。\
Il ne semble pas nécessaire de se presser。\
彼女は悲しそう。\
Elle semble triste。\
彼は正直そうだ。\
Il semble honnête。\
熱がありそうだ。\
Il a l’air d’avoir de la fièvre。"
"261","N4","〜つづける","Base verbale + つづける : continuer de faire quelque chose","Indique qu’une action est poursuivie sans interruption sur une certaine durée.","Verbe à la forme en ます sans ます + つづける (qui se conjugue ensuite comme un verbe ichidan)","選手は走り続けました。\
Le joueur continua de courir。\
物価は上がり続けるだろう。\
Les prix vont continuer d’augmenter。"
"262","N4","〜やすい / 〜にくい","Base verbale + やすい / にくい : facile ou difficile de faire une action","Exprime la facilité (やすい) ou la difficulté (にくい) à réaliser une action. Ces deux formes se conjuguent comme des adjectifs en -い.","Verbe à la forme en ます sans ます + やすい / にくい","この薬は飲みにくい。\
Ce médicament est dur à boire。\
このカメラは使いやすい。\
Cet appareil photo est facile à utiliser。\
この歌は覚えやすい。\
Cette chanson est facile à retenir。"
"263","N4","〜べき","Verbe + べき : devoir faire quelque chose (obligation morale)","Exprime une obligation morale ou ce qu’il conviendrait de faire. Plus fort que はず. Ne s’utilise pas au négatif — préférer alors ほうがいい.","Verbe forme neutre affirmative + べき\
する devient すべき\
Nom / adj. nominal + であるべき","両親には従うべきだ。\
Tu dois obéir à tes parents。\
校則は順守すべきだ。\
Tu dois respecter le règlement de l’école。\
約束をしたら守るべきだ。\
Si on fait une promesse, il faut la tenir。"
"264","N4","〜なら(ば)","Conditionnel avec なら(ば) : conditionnel contextuel","Exprime ce qui se produira dans un certain contexte. Peut être utilisé pour répondre à une information donnée ou faire une suggestion.","Verbe neutre / Nom / adj. en -な + なら(ば)","必要ならば手伝わせて下さい。\
Laisse-moi t’aider si c’est nécessaire。\
明日ならどうですか。\
À propos de demain, qu’en diriez-vous？"
"265","N4","〜と","Conditionnel avec と : conditionnel logique / conséquence automatique","Exprime une conséquence naturelle, une action automatique ou inévitable. Pas utilisé pour exprimer la volonté du locuteur.","Verbe forme neutre / Nom ou adj. en -な + だ + と","ボールを落とすと落ちる。\
Si je lâche la balle, elle tombera。\
このボタンを押すと、ドアが開きます。\
Si tu presses ce bouton, la porte s’ouvre。"
"266","N4","〜ば","Conditionnel en 〜ば : conditionnel général","Exprime une condition générale, sans supposition ou subjectivité. Sert à exprimer “si ~ alors ~” dans un style neutre et factuel.","Verbe neutre : remplacer う final par えば\
Adj. en -い → ければ\
ない → なければ","成功したければ一生懸命働かなければならない。\
Si tu veux réussir, il faudra travailler de toutes tes forces。\
早起きすれば間に合いますよ。\
Si tu te lèves tôt, tu y arriveras à temps。"
"267","N4","〜やすい / 〜にくい","Base verbale + やすい / にくい : facile ou difficile de faire une action","Exprime la facilité (やすい) ou la difficulté (にくい) à réaliser une action. Ces deux formes se conjuguent comme des adjectifs en -い.","Verbe à la forme en ます sans ます + やすい / にくい","この薬は飲みにくい。\
Ce médicament est dur à boire。\
このカメラは使いやすい。\
Cet appareil photo est facile à utiliser。\
この歌は覚えやすい。\
Cette chanson est facile à retenir。"
"268","N4","〜べき","Verbe + べき : devoir faire quelque chose (obligation morale)","Exprime une obligation morale ou ce qu’il conviendrait de faire. Plus fort que はず. Ne s’utilise pas au négatif — préférer alors ほうがいい.","Verbe forme neutre affirmative + べき\
する devient すべき\
Nom / adj. nominal + であるべき","両親には従うべきだ。\
Tu dois obéir à tes parents。\
校則は順守すべきだ。\
Tu dois respecter le règlement de l’école。\
約束をしたら守るべきだ。\
Si on fait une promesse, il faut la tenir。"
"269","N4","〜なら(ば)","Conditionnel avec なら(ば) : conditionnel contextuel","Exprime ce qui se produira dans un certain contexte. Peut être utilisé pour répondre à une information donnée ou faire une suggestion.","Verbe neutre / Nom / adj. en -な + なら(ば)","必要ならば手伝わせて下さい。\
Laisse-moi t’aider si c’est nécessaire。\
明日ならどうですか。\
À propos de demain, qu’en diriez-vous？"
"270","N4","〜と","Conditionnel avec と : conditionnel logique / conséquence automatique","Exprime une conséquence naturelle, une action automatique ou inévitable. Pas utilisé pour exprimer la volonté du locuteur.","Verbe forme neutre / Nom ou adj. en -な + だ + と","ボールを落とすと落ちる。\
Si je lâche la balle, elle tombera。\
このボタンを押すと、ドアが開きます。\
Si tu presses ce bouton, la porte s’ouvre。"
"271","N4","〜ば","Conditionnel en 〜ば : conditionnel général","Exprime une condition générale, sans supposition ou subjectivité. Sert à exprimer “si ~ alors ~” dans un style neutre et factuel.","Verbe neutre : remplacer う final par えば\
Adj. en -い → ければ\
ない → なければ","成功したければ一生懸命働かなければならない。\
Si tu veux réussir, il faudra travailler de toutes tes forces。\
早起きすれば間に合いますよ。\
Si tu te lèves tôt, tu y arriveras à temps。"
"272","N4","〜られる (forme potentielle)","Verbe -られる : forme potentielle, exprimer la capacité","Permet d’exprimer qu’on est capable de faire quelque chose. Utilise が pour le COD, car on parle d’un état et non d’une action.","Verbe godan : remplacer la dernière syllabe par sa version en える\
Verbe ichidan : remplacer る final par られる\
する → できる / くる → こられる","あなたがいっしょに来られないと残念です。\
C’est dommage que vous ne puissiez venir。\
漢字が書けますか。\
Peux-tu écrire des kanji？\
そんなことはありえない。\
Ce n’est pas possible。"
