N2;にしては;〜にしては : pour ~ / malgré le fait que ~;"Exprime un écart entre les attentes liées à une situation et la réalité observée
Peut se traduire par : pour ~, malgré ~, en comparaison avec ~
Montre que quelque chose est inattendu ou surprenant par rapport à ce qu’on attendait";"Nom + にしては
Verbe à la forme neutre + にしては";"お金持ちにしては、質素な生活をしているね。
Pour quelqu’un de riche, il mène une vie très modeste。
兄はアメリカに２０年いたにしては英語が下手だ。
Malgré 20 ans passés aux USA, mon frère parle mal anglais。";;;;
N2;にそういない;〜に相違ない (にそういない) : sans aucun doute ~ / certainement ~;"Peut se traduire par : il est certain que ~, sans aucun doute ~
Exprime une conviction forte et rationnelle du locuteur
Formel et plutôt utilisé à l’écrit (équivalent soutenu de に違いない)";"Verbe à la forme neutre + に相違ない
Nom + に相違ない";"この絵はゴッホの作品に相違ない。
Ce tableau est sans aucun doute une œuvre de Van Gogh。
彼が犯人であるに相違ない。
Il ne fait aucun doute que c’est lui le coupable。";;;;
N2;にそって / にそい;〜に沿って (にそって) : en suivant ~ / le long de ~ / conformément à ~;"Peut se traduire par :
① conformément à ~ (idée, ligne directrice, politique)
② le long de ~ (sens spatial)
Nuance formelle proche de にしたがって ou のとおりに";Nom + に沿って / に沿い / に沿う;"計画に沿って、プロジェクトを進めましょう。
Faisons avancer le projet en suivant le plan。
通りに沿って桜が植えられている。
Des cerisiers ont été plantés le long de la rue。";;;;
N2;にすぎない;〜に過ぎない : ne représenter rien de plus que ~ / n’être que ~;"Peut se traduire par : ne représenter rien de plus que ~ / n’être qu’un simple ~
Utilisé pour relativiser ou minimiser un fait en insistant sur sa faible importance ou sa réalité limitée
Souvent accompagné de ただ / 単なる (simplement, seulement)";"Verbe à la forme neutre + に過ぎない
Nom + に過ぎない";"彼はただの一社員に過ぎない。
Il n’est qu’un simple employé。
それは言い訳に過ぎない。
Ce n’est rien d’autre qu’une excuse。";;;;
N2;にともなって;〜に伴って (にともなって) : en même temps que ~ / accompagné de ~;"Peut se traduire par :
① au fur et à mesure que ~ (évolution parallèle)
② avec / en s’accompagnant de ~
Utilisé pour montrer qu’un changement s’opère en parallèle avec un autre
Assez soutenu, proche de につれて ou とともに";"Nom + に伴って
Verbe à la forme neutre + に伴って";"人口が増えるに伴って、さまざまな問題が発生している。
Divers problèmes apparaissent avec la croissance démographique。
経済成長に伴って環境破壊が進んでいる。
La destruction de l’environnement progresse en parallèle avec la croissance économique。";;;;
N2;について / につき;〜について : à propos de ~ / concernant ~;"Peut se traduire par : au sujet de ~, à propos de ~, concernant ~
Utilisé pour introduire un thème ou un objet de discours, d’étude, de débat ou d’explication
Souvent accompagné de の + 名詞 : についての + nom";Nom + について / についての + nom;"この問題について詳しく話し合おう。
Parlons plus en détail de ce problème。
日本の経済について研究しています。
J’étudie l’économie du Japon。
この映画についての感想を教えてください。
Donne-moi ton avis sur ce film。";;;;
N2;につき;〜につき : en raison de ~ / par (unité de) ~;"Peut se traduire par :
① en raison de ~ (langage formel ou administratif)
② par ~ (par personne, par heure…)
Forme écrite, fréquente dans les pancartes, annonces ou documents officiels";Nom + につき;"本日は定休日につき、休業いたします。
Fermé aujourd’hui en raison du jour de congé。
一人につき500円頂戴します。
Nous demandons 500 yens par personne。";;;;
N2;につれて;〜に連れて (につれて) : à mesure que ~ / au fur et à mesure que ~;"Exprime une corrélation progressive entre deux évolutions
Peut se traduire par : au fur et à mesure que ~, en parallèle avec ~
Souvent utilisé à l’oral
Très proche de にしたがって et にともなって, mais plus courant et fluide";"Nom + につれて
Verbe à la forme neutre + につれて";"時間が経つにつれて、痛みが和らいできた。
La douleur s’est atténuée avec le temps。
気温が上がるにつれて、虫の活動も活発になる。
Plus la température monte, plus les insectes deviennent actifs。";;;;
N2;にわたって / にわたる;〜に渡って / に渡る : sur ~ / à travers ~ / pendant ~;"Peut se traduire par : durant ~ / à travers ~ / sur une période de ~
Exprime une étendue temporelle, spatiale ou quantitative
Souligne que quelque chose s’étend dans la durée, l’espace ou sur un domaine large
Formel, utilisé surtout à l’écrit";"Nom + に渡って / に渡り
Nom + に渡る + nom";"兄は５時間に渡る手術を受けた。
Mon frère a subi une opération de cinq heures。
理事会の決定については、すべての学部に渡って学生の不満が広がった。
Le mécontentement s’est étendu à tous les départements suite à la décision du conseil。
西日本全域に渡って、台風による被害が出た。
Des dégâts ont été signalés dans toute la région ouest du Japon à cause du typhon。";;;;
N2;のもとで / のもとに;〜の下で / の下に : sous ~ / sous l’influence de ~;"Peut se traduire par : sous ~ / en suivant ~ / dans le cadre de ~
Exprime qu’une action est réalisée sous la direction, l’influence ou la protection de quelqu’un ou quelque chose
Formel, très courant dans les contextes juridiques, éducatifs, institutionnels";Nom + の下で / の下に;"彼の指導の下で商売は繁盛した。
Les affaires ont prospéré sous sa direction。
新しい法律の下では、夫も育児休暇を取れる。
Avec la nouvelle loi, même les maris peuvent prendre un congé parental。
共産主義の下では、財産は国家のものとされる。
Sous le communisme, les biens sont nationalisés。";;;;
N2;のみならず;〜のみならず : non seulement ~ mais aussi ~;"Peut se traduire par : non seulement ~, mais aussi ~ / pas uniquement ~, également ~
Utilisé pour ajouter un deuxième élément de même importance que le premier
Formel, souvent utilisé dans des articles, discours, ou contextes écrits";"Nom / adjectif en な + (である) + のみならず
Verbe ou adjectif en い (forme neutre) + のみならず";"彼は英語のみならずフランス語も話せる。
Il parle non seulement anglais, mais aussi français。
学生のみならず教師も大会に参加することになっている。
Non seulement les étudiants, mais aussi les enseignants participeront au tournoi。
時は虚偽のみならず真実も明らかにする。
Le temps dévoile non seulement les mensonges, mais aussi la vérité。";;;;
N2;ぬきで / ぬきの;〜ぬきで : sans ~ / excluant ~;"Peut se traduire par : sans ~ / en excluant ~ / sans ajouter ~
Exprime qu’on retire ou ignore quelque chose délibérément (ingrédient, personne, facteur, etc.)
Employé aussi bien à l’oral que dans des contextes formels";Nom + ぬきで / ぬきの + nom;"朝食ぬきで働くのはつらい。
Travailler sans petit-déjeuner est difficile。
アルコールぬきの飲み物はありますか。
Avez-vous des boissons sans alcool？
彼抜きでパーティーを始めた。
On a commencé la fête sans lui。";;;;
N2;おそれがある;〜恐れがある (おそれがある) : il y a un risque que ~ / on craint que ~;"Peut se traduire par : il y a un risque que ~ / on craint que ~ / il est à craindre que ~
Utilisé pour exprimer la possibilité qu’un événement indésirable ou grave survienne
Fréquent dans les annonces, rapports, bulletins d’alerte, etc.";"Verbe à la forme neutre + 恐れがある
Nom + の + 恐れがある";"この鳥は絶滅のおそれがあると言われている。
On dit que cet oiseau est menacé d’extinction。
このままでは事故が起きるおそれがある。
Si cela continue, il y a un risque d’accident。
感染拡大の恐れがあるため、イベントは中止されました。
L’événement a été annulé en raison du risque de propagation de l’infection。";;;;
N2;っぽい;〜っぽい : avoir l’air ~ / ressembler à ~ / tendance à ~;"Exprime une ressemblance (physique ou comportementale), ou une tendance marquée
Peut être péjoratif ou neutre selon le contexte
Très courant à l’oral ; fonctionne comme un adjectif en い
Peut s’utiliser avec :
・couleurs (赤っぽい : rougeâtre)
・noms (子供っぽい : puéril)
・verbes (忘れっぽい : tête-en-l’air)";Nom / adjectif ou verbe à la base + っぽい (adjectif en い);"３０歳なのに、子供っぽい。
Elle a 30 ans mais se comporte comme une enfant。
年を取ると、忘れっぽくなる。
On devient tête-en-l’air en vieillissant。
怒りっぽい人は、友達が少ない。
Les gens colériques ont peu d’amis。";;;;
N2;っぽい;〜っぽい : avoir l’air ~ / ressembler à ~ / tendance à ~;"Exprime une ressemblance (physique ou comportementale), ou une tendance marquée
Peut être péjoratif ou neutre selon le contexte
Très courant à l’oral ; fonctionne comme un adjectif en い
Peut s’utiliser avec :
・couleurs (赤っぽい : rougeâtre)
・noms (子供っぽい : puéril)
・verbes (忘れっぽい : tête-en-l’air)";Nom / adjectif ou verbe à la base + っぽい (adjectif en い);"３０歳なのに、子供っぽい。
Elle a 30 ans mais se comporte comme une enfant。
年を取ると、忘れっぽくなる。
On devient tête-en-l’air en vieillissant。
怒りっぽい人は、友達が少ない。
Les gens colériques ont peu d’amis。";;;;
N2;さえ / からして;〜さえ / からして : même ~ / dès ~ / rien que ~;"Deux usages proches :
・さえ : souligne un cas extrême, inattendu, exagéré (≠ でさえ formel)
・からして : insiste sur un exemple révélateur, souvent dès le début
Souvent utilisé dans des constructions de contraste ou d’intensité";Nom + さえ / からして;"彼は自分の名前さえ書けない。
Il ne sait même pas écrire son propre nom。
十分な水さえない。
Il n’y a même pas assez d’eau。
この証拠からして、彼女は無実に違いない。
Rien qu’en voyant cette preuve, elle est sûrement innocente。";;;;
N2;際に;〜際に : lors de ~ / au moment de ~ (formel);"Peut se traduire par : lorsque ~, au moment de ~
Très formel, utilisé dans documents officiels, consignes, ou mails professionnels
Indique un moment précis où quelque chose se passe (≠ とき qui est plus neutre)";"Nom + の際に
Verbe à la forme neutre (présent ou passé) + 際に";"予約の際に、確認番号をメモしてください。
Veuillez noter le numéro de confirmation lors de la réservation。
通りを横断する際には車に注意してください。
Faites attention aux voitures en traversant la rue。";;;;
N2;最中に;〜最中に (さいちゅうに) : en plein milieu de ~;"Exprime qu’une action survient alors qu’une autre est en cours
Souligne une interruption inattendue ou un moment critique
Peut être traduit par : en plein pendant que ~, au beau milieu de ~";"Nom + の最中に
Verbe en ている + 最中に";"彼はスピーチの最中に気を失った。
Il s’est évanoui au beau milieu de son discours。
彼らは話している最中に電話が切れた。
La conversation a été coupée en plein milieu。";;;;
N2;次第で / 次第では;〜次第で : selon ~ / ça dépend de ~;"Peut se traduire par : selon ~ / dépend de ~ / suivant ~
Permet d’exprimer que le résultat dépend d’un facteur ou d’une situation donnée
Formel, s’emploie souvent dans les négociations ou contextes politiques";Nom + 次第で / 次第では;"成功するかどうかは君の努力次第だ。
Ta réussite dépend de ton effort。
君の言い方次第では、相手が怒るかもしれない。
Selon la façon dont tu parles, ton interlocuteur pourrait se fâcher。";;;;
N2;しかない;〜しかない : ne pas avoir d’autre choix que de ~ / il faut ~;"Peut se traduire par : il ne reste plus qu’à ~, il faut bien que ~, ne pas avoir d’autre option que ~
Exprime une obligation inévitable ou l’absence d’alternative
Souvent utilisé avec une nuance de résignation ou de nécessité";Verbe à la forme neutre + しかない;"電車が止まっているから、歩くしかない。
Comme les trains sont arrêtés, il ne reste plus qu’à marcher。
修理できないなら、新しいのを買うしかないね。
Si on ne peut pas réparer, il faudra en acheter un autre。";;;;
N2;すえに;〜末に (すえに) : après avoir ~ / au terme de ~;"Peut se traduire par : après ~, au bout de ~
Souligne qu’une action ou une décision résulte d’un long processus, d’une réflexion ou d’une hésitation
S’emploie souvent avec le passé ou un résultat marquant";"Verbe à la forme passée neutre (-た) + 末に
Nom + の + 末に";"色々と考えた末に、彼は会社を辞めることにした。
Après mûre réflexion, il a décidé de quitter l’entreprise。
何度も話し合った末に、彼らは離婚した。
Après de longues discussions, ils ont divorcé。";;;;
N2;といっても;〜といっても : même si on dit que ~ / cela dit ~ / bien que ~;"Peut se traduire par : même si ~, bien que l’on dise que ~, en réalité ~
Utilisé pour introduire une précision ou une atténuation par rapport à ce qui vient d’être dit
Souvent utilisé après une expression qui paraît impressionnante ou générale";Phrase A + といっても + nuance B;"料理が得意です。といっても簡単なものしか作れません。
Je suis doué en cuisine, enfin… je ne fais que des choses simples。
日本語を話せるといっても、日常会話程度ですよ。
Je dis que je parle japonais, mais c’est juste à un niveau conversationnel。";;;;
N2;ということだ;〜ということだ : on dit que ~ / cela signifie que ~;"Peut se traduire par :
① on dit que ~ / il paraît que ~ (transmission d’information)
② cela signifie que ~ (explication ou reformulation)
Structure très courante dans les conversations rapportées ou les explications";Phrase complète + ということだ;"明日は休校だということです。
On dit que l’école sera fermée demain。
その仕事は断られたということだ。
Cela signifie qu’on a refusé ce travail。";;;;
N2;というものだ;〜というものだ : c’est ~ / je dirais que ~ (jugement ou opinion);"Exprime une réaction ou un jugement logique ou émotionnel du locuteur
Peut se traduire par : je dirais que ~ / c’est typiquement ~ / c’est cela ~
Souligne souvent une opinion ferme ou une émotion face à une situation";Phrase + というものだ;"１日に５本も映画を見るなんて、見過ぎというものだ。
Regarder cinq films par jour, c’est vraiment excessif。
人の手紙を勝手に開けるのは、プライバシーの侵害というものだ。
Ouvrir le courrier de quelqu’un sans autorisation, c’est clairement une atteinte à la vie privée。";;;;
N2;というものではない;〜というものではない : ce n’est pas toujours le cas que ~ / pas forcément ~;"Peut se traduire par : il ne suffit pas que ~, ce n’est pas nécessairement ~
Permet de modérer un propos trop catégorique ou de montrer qu’une généralité ne s’applique pas à tous les cas";Phrase neutre + というものではない;"高い品物だからといって、品質が良いというものではない。
Ce n’est pas parce que c’est cher que c’est forcément de bonne qualité。
努力すれば必ず成功するというものでもない。
Faire des efforts ne garantit pas forcément le succès。";;;;
N2;というより;〜というより : plutôt que ~ / voire même ~;"Permet de reformuler une expression ou de nuancer
Peut se traduire par : plutôt que de dire que ~, on dirait plutôt ~
Souvent utilisé pour corriger ou réajuster une déclaration précédente";Phrase A + というより + phrase B (plus précise ou réelle);"この料理は辛いというより痛い。
Ce plat n’est pas juste épicé… il fait mal, plutôt。
彼女はモデルというより芸術作品のようだ。
Elle ressemble moins à une mannequin qu’à une œuvre d’art。";;;;
N2;としたら / とすれば;〜としたら : si ~ / en supposant que ~;"Exprime une hypothèse ou une supposition
Peut se traduire par : si ~, dans le cas où ~, en supposant que ~
Souvent utilisé pour évoquer une conséquence hypothétique";Phrase neutre + としたら / とすれば;"彼が犯人だとしたら、どこに隠れたのだろう。
S’il est le coupable, où s’est-il caché？
もし100万円当たったとすれば、旅行に行きたい。
Si je gagnais 1 million de yens, j’aimerais voyager。";;;;
N2;としては;〜としては : en tant que ~ / pour un ~;"Permet d’indiquer la position, le rôle ou la perspective à partir de laquelle on évalue une situation
Peut se traduire par : pour ~, en tant que ~, du point de vue de ~";Nom + としては;"彼は親としてはとても優しい。
En tant que parent, il est très doux。
彼の意見は医者としては珍しい。
Son opinion est inhabituelle pour un médecin。";;;;
N2;としても;〜としても : même si c’est ~ / même en tant que ~;"Utilisé pour exprimer une concession ou une hypothèse atténuée
Peut se traduire par : même si ~, même en tant que ~, quand bien même ~";Nom ou phrase neutre + としても;"彼が本当のことを言っていたとしても、許せない。
Même s’il disait la vérité, je ne pourrais pas lui pardonner。
学生としても、その態度は許されない。
Même pour un étudiant, ce comportement est inacceptable。";;;;
N2;とともに;〜と共に : avec ~ / en même temps que ~ / au fur et à mesure que ~;"Plusieurs sens :
1️⃣ Avec ~ : exprime la simultanéité ou la compagnie (équivalent à といっしょに)
2️⃣ En parallèle avec ~ : double changement synchronisé
3️⃣ Coexistence d’état ou d’évolution graduelle
Formel, utilisé aussi bien à l’oral qu’à l’écrit";"Nom + と共に
Verbe à la forme neutre + と共に";"年を取ると共に、考え方が変わってきた。
Avec l’âge, ma façon de penser a changé。
彼は家族と共にフランスに移住した。
Il a déménagé en France avec sa famille。
技術の進歩と共に生活も豊かになってきた。
Avec le progrès technologique, notre vie est devenue plus confortable。";;;;
N2;とか;〜とか : il paraît que ~ / j’ai entendu dire que ~ (non certain);"Utilisé pour exprimer une information incertaine ou indirecte
Peut aussi lister des éléments sans les énumérer de façon exhaustive
Souvent employé à l’oral pour rapporter des rumeurs ou ouï-dire";Verbe ou adjectif à la forme neutre + とか;"彼は辞めたとか。
Il paraît qu’il a démissionné。
来週、雪が降るとか聞いたよ。
J’ai entendu dire qu’il allait neiger la semaine prochaine。";;;;
N2;つつ;〜つつ : tout en ~ / bien que ~ (forme soutenue de ながら ou けれども);"Deux sens selon le contexte :
1️⃣ Simultanéité (équivalent formel de ながら)
2️⃣ Contradiction douce (bien que ~)
S’utilise uniquement avec la forme en ます des verbes, en remplaçant ます par つつ";Verbe à la forme en ます (sans ます) + つつ;"音楽を聞きつつ、勉強している。
J’étudie tout en écoutant de la musique。
悪いと知りつつ、彼を裏切ってしまった。
Bien que je sache que c’était mal, je l’ai trahi。";;;;
N2;上で (うえで);〜上で : après avoir ~ / sur la base de ~ / pour ~;"Peut se traduire par :
① Après avoir ~ (succession d’actions)
② En matière de ~ / dans le contexte de ~ (exigence préalable)
Très fréquent dans les contextes formels ou professionnels";"Verbe au passé neutre (-た) + 上で
Nom + の + 上で";"値段を確認した上で購入します。
J’achèterai après avoir vérifié le prix。
健康診断の結果を踏まえた上で、配属先が決まる。
La répartition sera décidée après avoir considéré les résultats médicaux。";;;;
N2;上は (うえは);〜上は : puisque ~ / dès lors que ~;"Peut se traduire par : maintenant que ~ / puisqu’il est décidé que ~
Exprime une résolution logique, presque “morale”, à agir en conséquence
Souvent suivi d’expressions comme べきだ, つもりだ, はずだ";Verbe à la forme neutre ou passée + 上は;"やると決めた上は、最後までやり通すつもりです。
Puisque j’ai décidé de le faire, je compte aller jusqu’au bout。
受験する上は、合格を目指すべきだ。
""上に (うえに)";〜上に : en plus de ~ / non seulement ~ mais aussi ~;"Permet de cumuler deux aspects souvent négatifs (ou parfois positifs)
Peut se traduire par : non seulement ~, mais aussi ~ / en plus de ~
Diffère de だけでなく par son ton plus soutenu et structuré";"Verbe ou adjectif en forme neutre + 上に
Adjectif en な + な / である + 上に
Nom + である / の + 上に";"この店は料理が美味しい上に安い。
Non seulement la nourriture est bonne, mais c’est en plus bon marché。
彼は無責任な上にうそばかりつく。
Il est non seulement irresponsable, mais aussi menteur。"
N2;〜ば〜ほど;〜ば〜ほど : plus ~, plus ~;"Exprime une corrélation croissante : plus A, plus B
Peut s’utiliser avec verbes, adjectifs, ou expressions fixes
Exemples fréquents : 多ければ多いほど / 見れば見るほど";Verbe au conditionnel (-ば) + même verbe en forme neutre + ほど;"読めば読むほど面白くなる。
Plus je lis, plus ça devient intéressant。
寒ければ寒いほど空気が澄んでいる。
Plus il fait froid, plus l’air est pur。";;;;
N2;〜ないで / 〜ずに + はいられない;〜ないで / 〜ずに + はいられない : ne pas pouvoir s’empêcher de ~;"Exprime une forte impulsion ou émotion : on ne peut s’empêcher de faire quelque chose
S’utilise à la 1ʳᵉ personne ou à propos d’autrui (avec ようだ・らしい)
〜ずに est équivalent plus formel à 〜ないで";Verbe à la forme négative (〜ないで / 〜ずに) + はいられない;"彼女の話を聞いて、泣かずにはいられなかった。
Je n’ai pas pu m’empêcher de pleurer en écoutant son histoire。
将来のことを考えずにはいられない。
Je ne peux pas m’empêcher de penser à l’avenir。";;;;
N2;〜たきり;〜たきり : depuis que ~ (plus jamais depuis);"Exprime qu’une action s’est produite une fois et ne s’est jamais répétée
Connotation d’abandon ou de situation non suivie
Souvent utilisé avec le passé (〜た)";Verbe à la forme passée neutre (-た) + きり;"彼は出かけたきり、戻ってこない。
Il est parti et n’est jamais revenu。
彼女には10年前に会ったきりだ。
Je ne l’ai plus revue depuis qu’on s’est rencontrés il y a 10 ans。";;;;
N2;〜てはじめて;〜てはじめて : ce n’est qu’après ~ que ~;"Exprime qu’une prise de conscience ou un changement s’est produit après une expérience
Souligne que B ne peut survenir qu’après avoir vécu A
Forme : A てはじめて B";Verbe en forme て + はじめて;"日本に来てはじめて、日本文化の奥深さに気づいた。
Ce n’est qu’après être venu au Japon que j’ai réalisé la profondeur de sa culture。
病気になってはじめて健康のありがたみがわかった。
Ce n’est qu’après être tombé malade que j’ai compris la valeur de la santé。";;;;
N2;〜てからでないと / てからでなければ;〜てからでないと : si on ne fait pas ~ d’abord, alors ~ ne peut pas se produire;"Exprime qu’une action B ne peut avoir lieu que si A est d’abord réalisée
Souvent suivi d’un résultat négatif ou impossible";Verbe en forme て + からでないと / からでなければ + phrase;"ビザをもらってからでないと出国できない。
On ne peut pas quitter le pays sans d’abord avoir le visa。
上司に確認してからでなければ返事できません。
Je ne peux pas répondre sans avoir d’abord vérifié avec mon supérieur。";;;;
N2;〜てならない;〜てならない : ne pas pouvoir s’empêcher de ressentir ~;"Exprime une émotion ou sensation très forte et irrésistible
Souvent associé aux sentiments : 心配・嬉しい・悔しい・寂しい…
Plus soutenu que たまらない";Verbe ou adjectif (くて / で) + ならない;"明日の面接が気になってならない。
Je ne peux m’empêcher de penser à l’entretien de demain。
彼と離れるのが寂しくてならない。
C’est plus fort que moi, je suis triste de le quitter。";;;;
N2;〜てたまらない / てしょうがない;〜てたまらない : c’est insupportable de ~ / je n’en peux plus de ~;"Exprime un sentiment si fort qu’on ne peut le supporter : douleur, envie, émotion
À la 1ʳᵉ personne uniquement
たまらない est plus intense que ならない, souvent plus physique aussi";Verbe ou adjectif (くて / で) + たまらない / しょうがない;"頭が痛くてたまらない。
J’ai vraiment très mal à la tête。
会いたくてしょうがない。
Je meurs d’envie de le voir。";;;;
N2;〜けいごのことば;敬語 : les formes honorifiques et polies en japonais;"Formes utilisées pour exprimer le respect, la modestie ou la politesse envers l’interlocuteur
Divisées en 3 catégories :
- 尊敬語（そんけいご）: pour élever l’autre
- 謙譲語（けんじょうご）: pour s’abaisser soi-même
- 丁寧語（ていねいご）: formes polies
Utilisées selon le contexte social";Exemples nombreux :;"いらっしゃる ⇔ 行く（尊敬語）
いただく ⇔ もらう（謙譲語）
おっしゃる ⇔ 言う（尊敬語）
申し上げる ⇔ 言う（謙譲語）
でございます ⇔ です（丁寧語）";;;;
N2;〜わけです;〜わけです : c’est donc pour cela que ~ / ce qui explique que ~;"Exprime une explication ou conclusion logique basée sur ce qui a été dit avant
Souvent utilisé pour faire une synthèse
Peut être traduit par : c’est pourquoi ~ / cela veut dire que ~";Phrase complète + わけです / わけだ;"明日は祝日です。つまり、会社は休みなわけです。
Demain est un jour férié. Donc l’entreprise est fermée。
彼が怒ったのも無理はないわけだ。
Pas étonnant qu’il se soit fâché。";;;;
N2;〜わけがない;〜わけがない : il est impossible que ~ / ça ne peut pas être vrai;"Exprime une impossibilité forte
Peut se traduire par : il n’est pas possible que ~ / aucune chance que ~
Soutenu par la logique ou l’indignation";Phrase en forme neutre + わけがない / わけはない;"そんなに簡単にできるわけがない。
Ce n’est pas quelque chose qu’on peut faire aussi facilement。
彼がそんなことを言うわけはない。
Il est impossible qu’il ait dit ça。";;;;
N2;〜わけにはいかない;〜わけにはいかない : je ne peux pas me permettre de ~ / il n’est pas question de ~;"Exprime une impossibilité morale ou sociale à faire quelque chose, même si on en a la capacité
Peut se traduire par : je ne peux pas ~ / ce n’est pas envisageable de ~";Verbe à la forme neutre + わけにはいかない;"明日は大事な会議があるから、休むわけにはいかない。
Je ne peux pas me permettre de manquer le travail demain。
嘘をつくわけにはいかない。
Je ne peux pas me permettre de mentir。";;;;
N2;を契機にして / を契機として (けいき);〜を契機にして : suite à ~ (élément déclencheur);"Exprime un événement qui marque un tournant ou un changement important
Registre formel ou administratif
Proche de ～をきっかけにして mais plus formel";Nom + を契機に(して) / を契機として;"株価上昇を契機に新工場の計画が始まった。
Suite à la hausse des actions, un projet de nouvelle usine a vu le jour。
オイルショックを契機に新エネルギーの研究が進んだ。
Les recherches sur les énergies nouvelles ont avancé après le choc pétrolier。";;;;
N2;を込めて (こめて);〜を込めて : avec tout son ~ / en mettant son ~ dans;Utilisé pour exprimer qu’une action est faite en y mettant toute une émotion, intention ou énergie;Nom + を込めて;"渾身の力を込めてその戸を開けようとした。
J’ai essayé d’ouvrir cette porte avec toute ma force。
心を込めて美しい歌を歌った。
Elle a chanté avec tout son cœur。";;;;
N2;をめぐって;〜をめぐって : autour de ~ / concernant ~ (avis divisés);"Exprime une controverse ou une opposition d’opinions à propos de quelque chose
Peut être traduit par : autour de ~, à propos de ~, concernant ~";Nom + をめぐって;"その計画をめぐって委員会の意見は分かれた。
Les avis du comité étaient divisés autour de ce projet。
彼の死をめぐって噂が広まっている。
Des rumeurs circulent autour de sa mort。";;;;
N2;をもとに / をもとにして;〜を基に : en se basant sur ~ / à partir de ~;"Exprime que quelque chose est construit ou créé à partir d’un élément de base (idée, thème, inspiration)
À distinguer de に基づいて qui est plus rationnel (faits, données)";Nom + をもとに / をもとにして;"この映画は小説をもとにしている。
Ce film est basé sur un roman。
資格をもとに仕事を探している。
Je cherche un emploi fondé sur mes qualifications。";;;;
N2;を問わず / は問わず;〜を問わず : quel que soit ~ / sans distinction de ~;"Utilisé pour exprimer que la condition donnée (âge, sexe, nationalité, etc.) ne pose pas de restriction
Peut être traduit par : peu importe ~ / sans se soucier de ~";Nom + を問わず / は問わず;"年齢を問わず人々はこの歌が好きだ。
Peu importe l’âge, tout le monde aime cette chanson。
性別は問わず参加可能です。
Participation ouverte sans distinction de sexe。";;;;
N2;を通じて / を通して;〜を通じて : par l’intermédiaire de ~ / tout au long de ~;"Deux sens possibles :
① Durant toute une période (temps) → pendant ~
② À travers un moyen ou vecteur → via ~ / par l’intermédiaire de ~";Nom + を通じて / を通して;"午後を通して雨が降り続いた。
Il a plu tout l’après-midi。
読書を通じて多くの語彙を習得した。
J’ai appris beaucoup de vocabulaire grâce à la lecture。";;;;
N2;ざるを得ない;〜ざるを得ない : ne pas avoir d’autre choix que de ~ / être forcé de ~;"Exprime une obligation qui s’impose contre sa volonté
Similaire à : しかない ou なければならない, mais plus soutenu ou écrit";"Verbe en forme négative (-ない) > remplacer ない par ざる + を得ない
する devient せざるを得ない";"彼の招待は受けざるを得ない。
Je ne peux pas refuser son invitation。
私たちは行かざるを得ない。
Nous n’avons pas d’autre choix que d’y aller。";;;;
N2;〜か〜ないかのうちに;〜か〜ないかのうちに : à peine ~ que déjà ~;"Indique qu’une action A est à peine terminée qu’une autre B commence immédiatement
Très proche de たとたんに, avec plus d’insistance sur la soudaineté";Verbe à la forme neutre (passé ou présent) + か + verbe négatif + かのうちに;"家を出るか出ないかのうちに雨が降り出した。
À peine sorti de la maison qu’il s’est mis à pleuvoir。
彼は寝るか寝ないかのうちにいびきをかき始めた。
À peine couché, il s’est mis à ronfler。";;;;
N2;〜やら〜やら;〜やら〜やら : entre ~ et ~ / toutes sortes de ~;"Forme d’énumération non exhaustive avec nuance de désordre, surcharge ou émotion forte
Souvent utilisée à l’écrit ou dans un style soutenu
Contrairement à 〜とか〜とか ou 〜など〜など, 〜やら peut s’utiliser avec adjectifs, verbes ou noms";Nom / verbe / adjectif + やら + autre + やら;"勉強やらバイトやらで、毎日忙しい。
Entre les cours et le travail, mes journées sont pleines。
頭が痛いやら寒いやらで、もう我慢できない。
J’ai trop mal à la tête et j’ai froid… j’en peux plus。";;;;
N2;〜も〜ば〜も;〜も〜ば〜も : non seulement ~ mais aussi ~ / à la fois ~ et ~ / ni ~ ni ~;"Permet d’indiquer l’accumulation ou la coexistence de deux états (positifs ou négatifs)
Structure parallèle utilisée avec noms, adjectifs ou verbes
Équivalent à 〜し〜し ou 〜だけでなく〜も";Nom / adjectif / verbe + も + conditionnel (-ば / -なら) + autre + も;"彼は仕事もすれば家事もする。
Il travaille et fait aussi les tâches ménagères。
新しい店は値段も安ければ味もいい。
Le nouveau restaurant est à la fois bon et pas cher。
彼はお金もなければ時間もない。
Il n’a ni argent ni temps。";;;;
